Letter,Direction,Eccentricity,Reaction Time (s)
P,2,30,0.504650541999581
P,2,10,0.5491402909992757
P,0,10,0.519223666000471
E,2,40,0.5358485420001671
P,2,0,0.5550052080006935
E,0,40,0.5200814579993676
P,0,40,0.5680666670004939
E,2,10,0.5071338750003633
E,2,40,0.4693233749994761
E,2,0,0.441856041000392
P,0,30,0.4074816659995122
E,2,20,0.4812299160003022
E,2,10,0.45974337500047113
P,2,40,0.47529904100065323
P,0,20,0.5093652079995081
E,2,30,0.47917154200058576
P,0,30,0.4983572080000158
P,2,40,0.8063248750004277
E,2,30,0.505801041000268
E,2,0,0.46724333400015894
E,0,20,0.4879465419999178
P,0,20,0.40989054100009525
E,2,10,0.46014775000003283
E,0,10,0.4778981660001591
E,2,20,0.4697711660001005
P,2,30,0.45506825000029494
P,0,40,0.4559190830004809
E,2,10,0.4358465409995915
E,0,30,0.4653795829999581
P,0,10,0.40277108300051623
P,0,30,0.4115612080004212
E,2,20,0.42063458299980994
P,2,10,0.4090477089994238
E,2,30,0.4236307080000188
P,0,20,0.4684261250004056
E,0,30,0.45326408299933973
E,2,40,0.5019282920002297
E,2,30,0.43156633299986424
P,0,0,0.4691386659997079
E,2,20,0.48752341700037505
P,0,20,0.46266779100005806
P,2,10,0.48223179200067534
E,2,20,0.447000707999905
E,2,20,0.470660458000566
P,0,30,0.38812275000054797
P,2,0,0.40945525000006455
P,0,30,0.4378972499998781
E,0,20,0.4843303339994236
E,0,10,0.42364537499997823
P,0,30,0.4364797500002169
P,2,0,0.4159403330004352
P,0,0,0.44599408300018695
P,2,20,0.4587081670006228
E,2,10,0.4826582920004512
E,0,10,0.4657547090000662
E,2,10,0.4655397090000406
P,0,10,0.40404674999990675
E,0,20,0.4196458750002421
E,0,30,0.47070850000000064
P,2,20,0.42072866600028647
P,0,0,0.4799518749996423
P,2,0,0.4586766250004075
E,0,40,0.4486258340002678
E,2,20,0.4387617920001503
P,0,0,0.4280762919997869
P,0,20,0.445753333000539
P,0,10,0.4486712500001886
E,2,20,0.4597190419999606
E,0,0,0.4620067919995563
P,0,40,0.46865375000015774
P,2,30,0.47736587500003225
E,0,10,0.43536170800052787
P,2,40,0.4532442499994431
P,0,40,0.4519141660002788
E,2,40,0.5025149999992209
E,0,10,0.48896058300033474
P,0,0,0.4376845000006142
P,2,10,0.4569652079999287
P,2,40,0.5953838340001312
E,2,0,0.481524707999597
P,2,0,0.45495225000013306
P,2,0,0.42941870899994683
E,2,0,0.4284097079998901
P,2,30,0.46987566700045136
E,0,20,0.4795378750004602
E,2,30,0.47145283299960283
P,0,20,0.40799424999931944
E,0,10,0.5094446250004694
E,0,40,0.5271820839998327
E,0,30,0.4552344579997225
P,2,40,0.5286757499998203
P,0,40,0.501122249999753
E,0,40,0.5378129999999146
P,0,0,0.45984116599993285
P,2,40,0.6175410839996403
E,0,0,0.47515287500027625
E,0,0,0.46507029100030195
E,0,40,0.45229433300028177
P,0,0,0.4519095419991572
E,2,30,0.475139374999344
