Letter,Direction,Eccentricity,Reaction Time (s)
E,2,20,0.5721475639147684
E,2,20,0.47992914402857423
B,2,0,0.6593977289739996
E,2,0,0.6032550419913605
B,2,20,0.8821600229712203
B,2,30,0.5410298670176417
E,2,10,0.5399449369870126
P,2,10,0.5346908069914207
P,2,10,0.7850848119705915
E,2,40,0.7827131759840995
E,2,10,0.841808186029084
B,2,30,0.9770242080558091
P,2,30,0.5369330890243873
E,2,0,0.5220299719367176
B,2,0,0.9204019940225407
P,2,40,0.7331797040533274
B,2,40,0.7522507010726258
B,2,0,0.6320085889892653
E,2,30,0.6207211749861017
E,2,30,0.5205053790705279
E,2,20,0.5651675220578909
E,2,40,0.6168174500344321
E,2,10,0.47875592194031924
B,2,40,0.7200839800061658
P,2,40,0.7071025429759175
P,2,30,0.6551359459990636
E,2,20,0.6112579519394785
P,2,10,0.7034005619352683
P,2,30,0.4897514369804412
P,2,0,0.4289921009913087
E,2,20,0.5526329579297453
E,2,10,0.452385829994455
B,2,20,0.6509658379945904
P,2,0,0.568809469928965
B,2,0,0.6205982100218534
P,2,20,0.5458366769598797
B,2,40,0.6924296600045636
E,2,0,0.4622428729198873
B,2,0,0.5506579870125279
P,2,30,0.541232186020352
E,2,30,0.5512830099323764
B,2,10,0.5184894960839301
P,2,30,0.527254619053565
E,2,20,0.7089607249945402
B,2,10,0.47419511096086353
B,2,40,0.8186101239407435
P,2,20,0.5774577640695497
E,2,10,0.5635987629648298
E,2,40,0.5692560460884124
P,2,40,0.7847939800703898
E,0,40,0.44392382202204317
B,0,20,0.5602559599792585
P,0,10,0.5444508999353275
E,0,0,0.527749486034736
E,0,10,0.4448549459921196
P,0,20,0.9405647870153189
P,0,20,0.6513521689921618
B,0,0,0.6003268710337579
B,0,40,0.8162443260662258
E,0,0,0.5769729560706764
P,0,40,0.9666841479483992
P,0,0,0.6554990749573335
B,0,30,0.6259771189652383
B,0,20,1.0030858099926263
P,0,40,1.141207100939937
P,0,10,0.6665014049503952
P,0,30,0.760978612001054
B,0,0,0.5801915009506047
B,0,30,1.1232930320547894
E,0,40,1.4986027140403166
E,0,30,0.938935418962501
B,0,0,0.6605291940504685
P,0,40,1.0671329479664564
B,0,10,0.8611345409881324
E,0,0,0.8886803690111265
B,0,20,0.9340568829793483
E,0,10,0.6414827259723097
E,0,10,1.8732759010745212
B,0,0,0.5018444119486958
B,0,0,0.5843767940532416
B,0,20,0.6053380189696327
B,0,10,0.41924431803636253
E,0,20,0.48584133002441376
P,0,30,0.6249795460607857
P,0,40,0.6261144010350108
P,0,10,0.6199091349262744
E,0,10,0.5879018061095849
B,0,30,0.9568877229467034
B,0,30,0.9629364639986306
B,0,30,0.5506928990362212
E,0,20,0.5388487649615854
P,0,10,0.5401727230055258
P,0,20,0.6363572960253805
P,0,40,0.5191544259432703
B,0,30,0.5829684650525451
P,0,20,0.46645347599405795
B,0,40,0.8568535279482603
E,0,40,0.7001887519145384
B,0,30,0.6923586670309305
B,0,0,0.7783104319823906
