Letter,Direction,Eccentricity,Reaction Time (s)
E,2,10,0.3429044740041718
E,2,20,0.3296285009710118
E,2,0,0.3330037469859235
E,2,30,0.2866034500184469
E,2,20,0.28629768098471686
E,2,0,0.2891698780003935
E,2,30,0.28607265203027055
E,2,40,0.34654428297653794
E,2,40,0.3350181879941374
E,2,40,0.3024013939430006
E,2,20,0.2594173160032369
E,2,0,0.32389704999513924
E,2,10,0.27853520802455023
E,2,0,0.298774813010823
E,2,10,0.2662183560314588
E,2,20,0.2379938920494169
E,2,10,0.2270838039694354
E,2,20,0.2707616420229897
E,2,20,0.2633930569863878
E,2,20,0.2487994490074925
E,2,30,0.2667870130389929
E,2,30,0.2445962139754556
E,2,10,0.2146454980247654
E,2,10,0.2583494720165618
E,2,10,0.2192521769902669
E,2,20,0.25504470395389944
E,2,30,0.32697059301426634
E,2,0,0.32813140796497464
E,2,0,0.2789684559684247
E,2,0,0.2992387809790671
E,2,40,0.2978029680089094
E,2,0,0.27906873903702945
E,2,30,0.2804366339696571
E,2,10,0.2613154079881497
E,2,40,0.3022155369981192
E,2,30,0.2848274699645117
E,2,40,0.28452633501728997
E,2,40,0.35515844298060983
E,2,40,0.2646864450071007
E,2,0,0.32542414497584105
E,2,30,0.2677212369744666
E,2,20,0.2776725779986009
E,2,10,0.26321490202099085
E,2,0,0.2686099340207875
E,2,40,0.26825619098963216
E,2,20,0.26840955700026825
E,2,30,0.3119415430119261
E,2,40,0.2647828540066257
E,2,30,0.3709833190077916
E,2,10,0.3416478570434265
E,0,40,0.5859273359528743
E,0,0,0.37416616204427555
E,0,30,0.36368517199298367
E,0,0,0.38583969802130014
E,0,30,0.3906504400074482
E,0,30,0.2779518430470489
E,0,20,0.24197459098650143
E,0,30,0.2525102390209213
E,0,30,0.2678807000047527
E,0,20,0.36032959196018055
E,0,40,0.3249170060153119
E,0,10,0.2625257660401985
E,0,40,0.2705360199906863
E,0,20,0.2599500140058808
E,0,40,0.21599519497249275
E,0,10,0.25593834900064394
E,0,10,0.2698547230102122
E,0,20,0.272910125029739
E,0,40,0.24741098197409883
E,0,20,0.2718809960060753
E,0,30,0.23950682900613174
E,0,10,0.2748977589653805
E,0,40,0.30539486603811383
E,0,0,0.24342800595331937
E,0,10,0.2386820200481452
E,0,40,0.26635647198418155
E,0,0,0.3110732570057735
E,0,10,0.2631837720400654
E,0,10,0.2901460910215974
E,0,0,0.31938747002277523
E,0,40,0.3056109579629265
E,0,30,0.2839622190222144
E,0,30,0.26371218397980556
E,0,30,0.2611897210008465
E,0,20,0.2737729219952598
E,0,30,0.3277342470246367
E,0,0,0.32459395396290347
E,0,20,0.30850628204643726
E,0,0,0.29522643401287496
E,0,0,0.3504069870105013
E,0,20,0.30076235596789047
E,0,10,0.2584093740442768
E,0,10,0.27409316098783165
E,0,0,0.23401213600300252
E,0,40,0.29486961202928796
E,0,0,0.30550951894838363
E,0,20,0.2566343060461804
E,0,10,0.24774920602794737
E,0,20,0.28589394700247794
E,0,40,0.2675291569903493
