Letter,Direction,Eccentricity,Reaction Time (s)
P,2,30,0.39051920000929385
E,2,30,0.4673851999687031
E,2,20,0.77164960000664
E,2,30,0.28699170000618324
E,2,40,0.3297698000096716
E,2,20,0.2709694000077434
E,2,10,0.3298274999833666
P,2,0,0.4220403000363149
E,2,0,0.42164970003068447
E,2,10,0.26882240001577884
E,2,30,0.2848261999897659
P,2,40,0.41643600002862513
E,2,40,0.3936093999654986
P,2,20,0.3921216000453569
P,2,10,0.4213900999748148
E,2,0,0.3844369999715127
P,2,40,0.770360000024084
E,2,0,0.41494970000348985
E,2,30,0.33940349996555597
E,2,10,0.3050550000043586
E,2,20,0.352336700016167
E,2,0,0.3593959000427276
P,2,0,0.3643290000036359
E,2,30,0.5186763000092469
P,2,40,0.46064420003676787
P,2,30,0.42209409998031333
E,2,0,0.4478497999953106
E,2,10,0.32365589996334165
E,2,40,0.5077893999987282
P,2,0,0.3673819999676198
P,2,40,0.40693080000346527
P,2,0,0.4736220000195317
P,2,40,0.5320636999676935
P,2,30,0.7440482000238262
P,2,30,0.46483850001823157
E,2,30,0.5152234999695793
P,2,30,0.5172132999869063
P,2,10,0.3745057000196539
P,2,0,0.35228639998240396
P,2,0,0.4093233000021428
P,2,10,0.3715061999973841
P,2,0,0.3814917000127025
E,2,30,0.7775681000202894
E,2,20,0.35411449999082834
P,2,40,0.4920593000133522
P,2,40,0.42774730001110584
P,2,10,0.421762999962084
P,2,10,0.3669590000063181
E,2,20,0.5219862000085413
P,2,10,0.45056149997981265
E,2,40,0.3402100999956019
P,2,20,0.48762309999438
E,2,30,0.6876236000098288
E,2,40,0.3209686999907717
P,2,40,0.4891790999681689
E,2,10,0.37357719999272376
P,2,0,0.4107396000181325
E,2,20,0.2884079000214115
E,2,0,0.5549950000131503
E,2,40,0.5190743999555707
P,2,30,0.46015319996513426
E,2,30,0.41450990003068
P,2,0,0.3810261000180617
P,2,40,0.3861334000248462
E,2,10,0.35298450000118464
P,2,0,0.5081153999781236
E,2,10,0.4818525000009686
E,2,20,0.31292220001341775
E,2,20,0.3156819000141695
E,2,20,0.42093510000268
P,2,20,0.7298543999786489
E,2,20,0.3700033000204712
P,2,30,0.4424282000400126
P,2,20,0.41760420001810417
E,2,10,0.31844509998336434
P,0,20,0.4850966999656521
E,0,10,0.3514984000357799
P,0,30,0.41536980000091717
P,0,20,0.4648171999724582
P,0,40,0.30436040001222864
P,0,0,0.40790020005078986
E,0,10,0.4528233999735676
E,0,20,0.3499794999952428
P,0,0,0.35758219996932894
P,0,30,0.28214319999096915
P,0,10,0.34527769999112934
E,0,30,0.4472288999822922
P,0,20,0.33720710000488907
P,0,10,0.3683377999695949
P,0,40,0.2770254999632016
E,0,0,0.3759233999880962
P,0,20,0.3427598000271246
E,0,30,0.3346587000414729
P,0,30,0.4944205000065267
E,0,10,0.41324740002164617
E,0,30,0.39632439997512847
P,0,40,0.4697276000515558
P,0,30,0.38501070003258064
P,0,40,0.3397052999935113
E,0,10,0.31232540000928566
P,0,0,0.39140739996219054
P,0,40,0.39635279995854944
P,0,0,0.34207359998254105
E,0,30,0.4974264000193216
E,0,20,0.33140579995233566
E,0,20,0.36763429996790364
P,0,30,0.4231875999830663
P,0,20,0.40350160002708435
E,0,20,0.40841679996810853
E,0,10,0.4557230999926105
E,0,0,0.35343170003034174
E,0,10,0.36937690002378076
E,0,20,0.3198319000075571
P,0,0,0.410781099984888
E,0,30,0.47317589999875054
P,0,40,0.4506777999922633
E,0,10,0.3972401999635622
E,0,0,0.36518240004079416
P,0,40,0.2752819000161253
E,0,10,0.3971392000094056
E,0,40,0.36696030001621693
E,0,40,0.3524695999803953
E,0,40,0.5539110000245273
P,0,0,0.35938450001413
P,0,0,0.4212575000128709
P,0,40,0.468879799998831
P,0,0,0.392481199989561
E,0,40,0.5659876000136137
