Face,Direction,Eccentricity,Reaction Time (s)
23,2,5,0.7238811
19,2,40,0.6854821
23,2,0,0.6934646
19,2,20,0.6179826
21,0,10,0.8665184
19,0,35,0.8226706
23,2,5,0.7907131
21,2,20,0.7896099
21,2,35,0.692274
21,2,25,0.808296
23,0,30,0.8170026
19,2,15,0.8693399
23,2,20,0.725158
23,0,10,0.8110079
23,0,25,0.8633843
19,0,15,0.5873116
23,2,10,0.6840165
23,0,10,0.7015316
19,0,25,0.8285072
21,2,35,0.8213067
19,0,35,0.7806619
19,2,5,0.6413121
19,0,40,0.7713732
19,0,0,0.6427475
19,0,35,0.612106
21,0,20,0.9648441
19,2,10,0.50555073
19,0,5,0.6951142
21,2,40,0.8648513
23,2,35,0.8330413
19,0,0,0.7909838
19,2,0,0.497662
23,2,25,0.7818066
21,0,35,0.8522034
23,2,10,0.7641367
19,2,10,0.7223032
23,2,40,0.7322648
21,2,30,0.5747371
19,0,25,0.6533316
19,2,30,0.5189669
23,0,20,0.7890978
21,2,5,0.6329124
19,2,10,0.8364291
21,2,10,0.8487288
21,2,15,0.8767534
23,2,5,0.6175428
19,0,25,0.7513527
21,2,35,0.8419856
21,2,40,0.6915756
21,0,15,0.8341387
23,0,15,0.8056474
21,2,35,0.82906
21,2,30,0.7310557
19,0,5,0.7764949
23,0,35,0.610541
21,2,0,0.6863227
21,2,0,0.6985162
21,0,10,0.6652199
23,0,35,0.7069509
21,2,35,0.8854366
19,2,35,0.7811896
23,2,15,0.7001491
23,2,30,0.4998622
23,0,5,0.522513
