Character,Direction,Eccentricity,Reaction Time (s)
da,0,30,0.22909049998270348
da,2,30,0.21282700001029298
da,2,20,0.19441009999718517
da,0,20,0.2481121000018902
da,2,10,0.20430049998685718
da,0,30,0.21202740003354847
da,0,20,0.1968578999512829
da,2,40,0.19367810001131147
da,0,20,0.16050450003240258
da,0,0,0.23036809999030083
da,0,20,0.18787010002415627
da,2,30,0.20802669995464385
da,2,10,0.17809120001038536
da,0,30,0.12600160000147298
da,2,20,0.20876889995997772
da,0,10,0.1598167999763973
da,2,10,0.22504439996555448
da,2,0,0.13776640000287443
da,0,40,0.05487549997633323
da,2,0,0.2142133999732323
da,0,40,0.21529370005009696
da,2,20,0.3009209000156261
da,0,0,0.2240126000251621
da,0,10,0.2362474999972619
da,2,30,0.20081790001131594
da,0,0,0.23021110001718625
da,2,40,0.21670889999950305
da,2,20,0.09003649995429441
da,2,20,0.22186620003776625
da,2,0,0.12480170000344515
da,2,20,0.09148170001571998
da,0,20,0.22050249995663762
da,2,0,0.23473009996814653
da,2,30,0.7033939999528229
da,2,40,0.19054689997574314
da,2,20,0.24143150000600144
da,2,0,0.22008639998966828
da,2,40,0.19675339997047558
da,2,20,0.20594559999881312
da,0,30,0.20531970000592992
da,0,40,0.2183828999986872
da,0,0,0.22287259995937347
da,2,40,0.2352820999803953
da,2,0,0.13140020001446828
da,0,30,0.10680130001856014
da,2,40,0.2210777999716811
da,0,40,0.20225650002248585
da,2,30,0.22166829998604953
da,0,10,0.19124389998614788
da,2,40,0.22652920003747568
da,0,10,0.21799830003874376
da,0,20,0.21487049997085705
da,2,20,0.22521320002852008
da,0,40,0.2230106999631971
da,2,30,0.12774650001665577
da,2,30,0.20867309998720884
da,0,40,0.1263387999497354
da,0,10,0.22269439999945462
da,0,20,0.0234006000100635
da,2,40,0.1947276999708265
da,2,10,0.1923526000464335
da,2,0,0.19533110002521425
da,0,40,0.23753099999157712
da,2,30,0.20173369999974966
da,0,0,0.052821499994024634
da,2,10,0.20040309999603778
da,2,10,0.17524080001749098
da,0,10,0.09154890000354499
da,0,20,0.2180112999631092
da,2,40,0.19493569998303428
da,2,0,0.24143689998891205
da,0,30,0.24127510003745556
da,2,10,0.17743019998306409
da,0,30,0.19886240002233535
da,2,30,0.2087644999846816
da,2,0,0.2154185000108555
da,2,10,0.030627999978605658
da,0,10,0.25673680001636967
da,0,30,0.22367380000650883
da,0,20,0.2487657000310719
da,0,10,0.24320669996086508
da,2,0,0.20113379997201264
da,0,40,0.25189730001147836
da,0,40,0.2647088000085205
da,2,10,0.23330939997686073
da,0,0,0.21395699999993667
da,0,30,0.24484679999295622
da,0,0,0.23055019997991621
da,0,0,0.6341266999952495
da,2,20,0.04823499999474734
da,0,30,0.20112099999096245
da,0,10,0.21582990000024438
da,2,40,0.2237831000238657
da,0,0,0.2645277000265196
da,0,10,0.22370670002419502
da,2,10,0.20446719997562468
da,0,40,0.1137550999992527
da,2,30,0.2066068999702111
da,0,20,0.039775999961420894
da,0,0,0.23620169999776408
