Letter,Direction,Eccentricity,Reaction Time (s)
E,0,30,0.22383719999925233
E,0,0,0.3959102000007988
E,0,0,0.36540570000215666
E,0,10,0.1893091000019922
E,0,30,0.26055920000362676
E,0,10,0.3057743999961531
E,0,0,0.2910233000002336
E,0,20,0.27251490000344347
E,0,40,0.28773160000127973
E,0,10,0.35105940000357805
E,0,10,0.22863219999999274
E,0,10,0.2161134999987553
E,0,20,0.22782829999778187
E,0,20,0.2412287000042852
E,0,10,0.26216130000102567
E,0,30,0.23766800000157673
E,0,40,0.25794109999696957
E,0,20,0.24636129999998957
E,0,0,0.2939122000025236
E,0,10,0.21124009999766713
E,0,0,0.2918147000018507
E,0,40,0.23618729999725474
E,0,10,0.25203220000548754
E,0,30,0.22944860000279732
E,0,30,0.30172960000345483
E,0,0,0.24742340000375407
E,0,30,0.3824717000024975
E,0,40,0.21636790000047768
E,0,20,0.2267684000034933
E,0,40,0.2562746999974479
E,0,0,0.35251160000188975
E,0,10,0.23036440000578295
E,0,40,0.2146610999989207
E,0,0,0.3434694999959902
E,0,20,0.26302620000205934
E,0,30,0.22306449999450706
E,0,30,0.25051960000564577
E,0,40,0.23325650000333553
E,0,30,0.2349566999982926
E,0,40,0.24984589999803575
E,0,20,0.21632390000013402
E,0,20,0.26345800000126474
E,0,40,0.2362031000011484
E,0,10,0.4158220000026631
E,0,20,0.23364139999466715
E,0,20,0.2382177000035881
E,0,0,0.2380648000034853
E,0,30,0.24977250000665663
E,0,40,0.26680450000276323
E,0,0,0.2684073000054923
E,2,40,0.4235259000051883
E,2,40,0.25486559999990277
E,2,40,0.25038790000689914
E,2,30,0.24667259999841917
E,2,20,0.23826419999386417
E,2,20,0.24096689999714727
E,2,20,0.22877689999586437
E,2,10,0.2495146000001114
E,2,0,0.257705399999395
E,2,10,0.23989330000040354
E,2,10,0.3778066000013496
E,2,30,0.2306241999976919
E,2,0,0.23863169999822276
E,2,20,0.22797919999720762
E,2,0,0.34395309999672463
E,2,0,0.21141870000428753
E,2,40,0.2975367000035476
E,2,10,0.23415759999625152
E,2,10,0.22054199999547563
E,2,20,0.24837750000006054
E,2,10,0.25102480000350624
E,2,40,0.29231370000343304
E,2,20,0.24039559999800986
E,2,10,0.24363849999645026
E,2,20,0.2342583999998169
E,2,20,0.24893100000190316
E,2,40,0.24771730000065872
E,2,20,0.20343570000113687
E,2,0,0.21659090000321157
E,2,10,0.24894140000105835
E,2,30,0.2207090999945649
E,2,30,0.26148010000179056
E,2,0,0.2139588999998523
E,2,10,0.21519679999619257
E,2,40,0.25190399999701185
E,2,0,0.27394510000158334
E,2,30,0.2502565000031609
E,2,0,0.23734629999671597
E,2,30,0.2682063999964157
E,2,30,0.2489549999954761
E,2,40,0.27417289999721106
E,2,0,0.2300695000012638
E,2,40,0.25898650000453927
E,2,30,0.2541397000022698
E,2,10,0.23629040000378154
E,2,20,0.25667000000248663
E,2,40,0.27357150000170805
E,2,0,0.21845359999861103
E,2,30,0.2651308999993489
E,2,30,0.25442260000272654
