Character,Direction,Eccentricity,Reaction Time (s)
da,2,0,0.508188429999791
da,2,20,0.4191216589997566
da,2,0,0.38990023499991366
da,2,0,0.6187466619999213
xiao,2,20,0.4999729899996055
xiao,2,0,0.3936846169999626
da,2,20,0.47660937199998443
da,2,0,0.4167342149999058
da,2,40,0.37109403600015867
da,2,40,0.6292636960001801
da,2,10,0.48828487800028597
da,2,10,0.37214229199980764
da,2,20,0.43399363800017454
da,2,40,0.5372350599996025
da,2,40,0.46748714099976496
da,2,10,0.6192802309997205
da,2,30,0.3833816299998034
xiao,2,30,0.5074599049999051
da,2,10,0.5111038569998527
xiao,2,10,0.48362548399973093
da,2,10,0.5119735729999775
da,2,40,0.6601522089999889
xiao,2,20,0.49495415599994885
xiao,2,20,0.44944221000014295
da,2,20,0.4063745939997716
da,2,30,0.4177472639998996
da,2,10,0.4101405319997866
da,2,10,0.3654278740000336
da,2,30,0.48080275600023015
da,2,40,0.4418632609999804
da,2,0,0.4033662199999526
xiao,2,30,0.472211500999947
xiao,2,10,0.45817646600016815
da,2,0,0.4597987629999807
xiao,2,10,0.49350229699984993
xiao,2,0,0.39561965999973836
xiao,2,30,0.5271607820000099
da,2,30,0.4847381800000221
da,2,20,0.4873707789997752
xiao,2,40,0.5116975330001878
da,2,30,0.49759535399971355
xiao,2,0,0.4279735029999756
xiao,2,0,0.3867632220003543
xiao,2,40,0.5754440520004209
xiao,2,40,0.44057654599964735
da,2,30,0.6009641350001402
xiao,2,20,0.6556818819999535
xiao,2,20,0.505260921000172
da,2,30,0.6094508609999139
xiao,2,40,0.7102933979999762
xiao,0,10,0.4366371529999924
da,0,10,0.5034280079999007
xiao,0,30,0.5840932689998226
xiao,0,10,0.4305881679997583
xiao,0,40,0.7226852730000246
xiao,0,10,0.3808435570003894
xiao,0,0,0.4364596409996011
da,0,30,0.5341093110000656
da,0,40,0.681554953000159
xiao,0,30,0.4857765470001141
da,0,20,0.5009287090001635
xiao,0,0,0.5749049890000606
xiao,0,20,0.43609775600043577
xiao,0,10,0.4107953429997906
da,0,0,0.5259277029999794
da,0,0,0.5240775379998013
xiao,0,0,0.4485591339998791
da,0,0,0.5689542899999651
xiao,0,20,0.44426986899998155
xiao,0,20,0.4887962089997018
xiao,0,40,0.867628316000264
xiao,0,10,0.42004020100011985
xiao,0,20,0.41840675100002045
da,0,10,0.4992600940004195
xiao,0,10,0.5019984739997199
xiao,0,10,0.40636042300002373
xiao,0,40,0.6766113900002892
xiao,0,30,0.41054942899972957
da,0,40,0.5747829500000989
da,0,20,0.431845562000035
xiao,0,40,0.6259377719998156
xiao,0,30,0.43118043799995576
xiao,0,0,0.46761126899991723
xiao,0,30,0.5159393339999951
da,0,40,0.5841638289998627
da,0,30,0.518203222000011
da,0,40,0.602332983999986
da,0,0,0.47307423599977483
xiao,0,40,0.5595563060001041
xiao,0,20,0.42420567999988634
da,0,20,0.4361738899997363
da,0,20,0.5422610549999263
da,0,20,0.4715481409998574
xiao,0,10,0.46339462800006004
xiao,0,40,0.5481592689998251
da,0,30,0.5701817059998575
xiao,0,0,0.39360659300018597
xiao,0,30,0.5318567180001992
da,0,30,0.5001099139999496
xiao,0,0,0.4614254949997303
