Letter,Direction,Eccentricity,Reaction Time (s)
E,2,20,0.5281052000354975
E,2,0,0.4684975000564009
E,2,20,0.27301399991847575
E,2,20,0.24369849998038262
E,2,0,0.2826123998966068
E,2,30,0.24863590009044856
E,2,40,0.2113003000849858
E,2,0,0.30586700001731515
E,2,20,0.25711900007445365
E,2,20,0.26601070002652705
E,2,10,0.2781281000934541
E,2,40,0.31125659996178
E,2,10,0.2941187999676913
E,2,0,0.28033049998339266
E,2,40,0.25807219999842346
E,2,20,0.2833538999548182
E,2,0,0.21459310001228005
E,2,10,0.3098523000953719
E,2,40,0.25902839994523674
E,2,30,0.2698724999791011
E,2,0,0.3256025000009686
E,2,10,0.26547179999761283
E,2,40,0.26024840003810823
E,2,0,0.2880766000598669
E,2,10,0.27086569997482
E,2,30,0.28577459999360144
E,2,10,0.2554197999415919
E,2,20,0.29054890002589673
E,2,20,0.27472230000421405
E,2,40,0.2719629999483004
E,2,10,0.29819110000971705
E,2,30,0.2721806999761611
E,2,30,0.2462713000131771
E,2,40,0.2906419000355527
E,2,0,0.2724987999536097
E,2,10,0.26191310002468526
E,2,40,0.3144175000488758
E,2,30,0.2842738999752328
E,2,30,0.30562819994520396
E,2,0,0.4057198000373319
E,2,30,0.25987850001547486
E,2,0,0.3012515000300482
E,2,40,0.2571076999884099
E,2,20,0.24810269998852164
E,2,40,0.2677445999579504
E,2,10,0.2754448999185115
E,2,30,0.28539770003408194
E,2,10,0.2892834000522271
E,2,30,0.21588029991835356
E,2,20,0.26892689999658614
E,0,30,0.3036009999923408
E,0,0,0.32372840004973114
E,0,20,0.27850000001490116
E,0,10,0.25413650006521493
E,0,20,0.28707070008385926
E,0,20,0.3513164999894798
E,0,20,0.26099179999437183
E,0,40,0.2515784000279382
E,0,10,0.26334760000463575
E,0,10,0.27529839996714145
E,0,10,0.2462639999575913
E,0,40,0.285892799962312
E,0,20,0.4828218000475317
E,0,40,0.2943288000533357
E,0,20,0.15172500000335276
E,0,10,0.2690992000279948
E,0,20,0.3234811000293121
E,0,30,0.3118454999057576
E,0,20,0.288688600063324
E,0,30,0.2592573999427259
E,0,40,0.2777203998994082
E,0,0,0.3012748999753967
E,0,10,0.2727619999786839
E,0,40,0.3047307999804616
E,0,0,0.2773259000387043
E,0,30,0.23570459999609739
E,0,10,0.3311566000338644
E,0,20,0.3246089000022039
E,0,0,0.32687350001651794
E,0,0,0.3099305999930948
E,0,30,0.28825029998552054
E,0,20,0.261415500077419
E,0,10,0.2822191999293864
E,0,30,0.31716430000960827
E,0,10,0.29326389997731894
E,0,10,0.27166690002195537
E,0,40,0.26373909995891154
E,0,30,0.28254169994033873
E,0,0,0.297997499932535
E,0,40,0.28126800002064556
E,0,40,0.2885790999280289
E,0,30,0.2747084000147879
E,0,0,0.3598464000970125
E,0,40,0.27033460000529885
E,0,0,0.3228653999976814
E,0,30,0.3126518999924883
E,0,30,0.35761980002280325
E,0,0,0.27023560006637126
E,0,0,0.2806566999061033
E,0,40,0.2700890999985859
