Letter,Direction,Eccentricity,Reaction Time (s)
P,0,30,0.3899558000266552
E,0,40,0.38473470002645627
E,0,10,0.39239479997195303
E,0,10,0.3848754999926314
P,0,0,0.3436648999922909
P,0,20,0.4389563000295311
E,0,40,0.3844311999855563
E,0,30,0.5504825999960303
E,0,30,0.40837389999069273
E,0,10,0.3834294999833219
P,0,0,0.3606020000297576
E,0,0,0.37187910004286095
E,0,20,0.4627009000396356
E,0,0,0.4123855999787338
E,0,20,0.43682210001861677
E,0,30,0.40765780000947416
P,0,20,0.3521044999943115
P,0,10,0.3713082999456674
P,0,20,0.4289588999818079
P,0,40,0.42290120001416653
P,0,30,0.4051760000293143
P,0,0,0.33655529998941347
P,0,20,0.39124629995785654
E,0,20,0.5590049000456929
P,0,10,0.4912907999823801
E,0,10,0.4214491999591701
P,0,10,0.3367166999960318
E,0,0,0.30086640000808984
P,0,0,0.49069230002351105
E,0,0,0.3343439999734983
E,0,10,0.36805900000035763
P,0,20,0.2876908999751322
E,0,10,0.4194044000469148
E,0,10,0.38243769999826327
P,0,30,0.4247917999746278
P,0,40,0.4370272000087425
P,0,30,0.4526690000202507
P,0,30,0.4309281999594532
E,0,0,0.3330179000040516
P,0,20,0.49873519997345284
E,0,0,0.3050204000319354
E,0,40,0.5080877000000328
E,0,30,0.5501952999620698
E,0,20,0.4702339000068605
E,0,30,0.39733459998387843
E,0,40,0.6611690999707207
E,0,40,0.49329329997999594
E,0,40,0.4934915999765508
E,0,40,0.4341005999594927
E,0,40,0.5439836999867111
P,2,10,0.4823828000226058
E,2,20,0.39194230001885444
P,2,40,0.3964058000128716
P,2,0,0.38495689997216687
P,2,10,0.3361268999869935
P,2,10,0.4129317000042647
E,2,20,0.30381020001368597
P,2,10,0.3876715999795124
P,2,0,0.31570500001544133
P,2,10,0.3063908999902196
E,2,10,0.2910544000333175
P,2,10,0.3223716000211425
E,2,30,0.29037789994617924
E,2,0,0.33767330000409856
P,2,20,0.30249069997807965
P,2,40,0.40108300000429153
E,2,0,0.3449718999909237
E,2,40,0.31968469999264926
E,2,0,0.36049890000140294
P,2,30,0.40773179999087006
P,2,20,0.2959057000116445
P,2,40,0.4382204000139609
E,2,20,0.44966599997133017
P,2,40,0.3701208000420593
E,2,40,0.5180878000101075
P,2,30,0.3322608000016771
E,2,20,0.33282820001477376
E,2,0,0.358840600005351
E,2,10,0.3781054000137374
P,2,20,0.32808160001877695
P,2,30,0.4188721000100486
P,2,20,0.3824294999940321
E,2,40,0.5195551000069827
E,2,30,0.3780162999755703
E,2,40,0.39979830000083894
P,2,20,0.33066190005047247
P,2,30,0.3294298000400886
E,2,30,0.5094060000265017
P,2,40,0.3626275999704376
E,2,30,0.4070009000133723
E,2,10,0.2769440000411123
E,2,0,0.28599790000589564
P,2,10,0.3645290000131354
P,2,0,0.3472734999959357
E,2,30,0.40279850002843887
E,2,0,0.3487936000456102
P,2,40,0.34182639996288344
E,2,30,0.4433091999962926
P,2,0,0.37705580005422235
P,2,20,0.4100771999801509
