Letter,Direction,Eccentricity,Reaction Time (s)
E,0,30,0.27781900006812066
E,0,0,0.39690240006893873
E,0,40,0.38437829993199557
E,0,30,0.2886880999431014
E,0,0,0.3247866000747308
E,0,20,0.31018909998238087
E,0,40,0.3607354999985546
E,0,10,0.3068328999215737
E,0,30,0.5595312000950798
E,0,0,0.3466576999053359
E,0,20,0.32539790007285774
E,0,30,0.30708749999757856
E,0,10,0.2553953001042828
E,0,10,0.28198069997597486
E,0,10,0.2826302000321448
E,0,0,0.3191813000012189
E,0,20,0.26378159993328154
E,0,30,0.31935110001359135
E,0,40,0.32140170002821833
E,0,10,0.300043800030835
E,0,20,0.28087969997432083
E,0,40,0.31861690001096576
E,0,0,0.3021866000490263
E,0,20,0.27594909991603345
E,0,30,0.2819901000475511
E,0,0,0.3233445000369102
E,0,30,0.27595350006595254
E,0,40,0.3019306999631226
E,0,0,0.30604000005405396
E,0,40,0.30519920005463064
E,0,10,0.41175279999151826
E,0,20,0.273047799943015
E,0,40,0.3078022999688983
E,0,20,0.3211515999864787
E,0,40,0.312746400013566
E,0,30,0.3438319999258965
E,0,20,0.30651949997991323
E,0,20,0.328221800038591
E,0,0,0.3518346999771893
E,0,30,0.32292690000031143
E,0,10,0.2881650999188423
E,0,10,0.3178238000255078
E,0,30,0.2923218999058008
E,0,10,0.43208259996026754
E,0,40,0.3045367000158876
E,0,40,0.34781539998948574
E,0,20,0.33133850002195686
E,0,10,0.2812811000039801
E,0,0,0.3081809999421239
E,0,0,0.3111191000789404
E,2,20,0.3139286999357864
E,2,30,0.2905007000081241
E,2,10,0.32461699994746596
E,2,10,0.30488740000873804
E,2,40,0.3632317000301555
E,2,10,0.25314970000181347
E,2,40,0.29267420002724975
E,2,30,0.33447359991259873
E,2,20,0.2638852000236511
E,2,10,0.3115498999832198
E,2,10,0.2643891000188887
E,2,40,0.2683903999859467
E,2,0,0.24709770001936704
E,2,30,0.23299460008274764
E,2,30,0.28692980005871505
E,2,30,0.27435339998919517
E,2,0,0.4202694999985397
E,2,0,0.349156100070104
E,2,20,0.28158650000113994
E,2,20,0.257303100079298
E,2,20,0.314917300012894
E,2,40,0.27385370002593845
E,2,0,0.32827920001000166
E,2,0,0.3299087999621406
E,2,10,0.3213211999973282
E,2,0,0.3825361999915913
E,2,20,0.29060449998360127
E,2,10,0.23088040004950017
E,2,30,0.33138600003439933
E,2,10,0.3014341000234708
E,2,10,0.2734211999922991
E,2,30,0.3342089999932796
E,2,30,0.29471120005473495
E,2,20,0.2742609999841079
E,2,20,0.33989880001172423
E,2,40,0.2775763999670744
E,2,40,0.2930899999337271
E,2,40,0.29465429997071624
E,2,30,0.26582860003691167
E,2,30,0.31579379993490875
E,2,40,0.3204624999780208
E,2,0,0.37510330008808523
E,2,0,0.3473657000577077
E,2,40,0.26956619997508824
E,2,20,0.30017830000724643
E,2,0,0.31602449994534254
E,2,0,0.3063384999986738
E,2,40,0.25472139997873455
E,2,10,0.2867485999595374
E,2,20,0.28207660000771284
