Character,Direction,Eccentricity,Reaction Time (s)
da,0,40,1.6081031000067014
xiao,0,40,0.9004337000078522
xiao,0,40,0.9643820999772288
xiao,0,10,0.5633215999987442
da,0,20,0.7170305000036024
da,0,10,0.5152652999968268
xiao,0,30,0.6658797000127379
xiao,0,20,0.5717511000111699
xiao,0,10,0.36040149998734705
xiao,0,10,0.4732656999840401
xiao,0,30,0.5696812999958638
xiao,0,20,0.6221935000212397
xiao,0,20,0.4450576999806799
xiao,0,30,0.435343000019202
da,0,40,0.6546442999970168
xiao,0,40,0.6194333999883384
xiao,0,20,0.46521750002284534
da,0,0,0.40059480001218617
xiao,0,40,0.6389857000031043
xiao,0,20,0.543976399989333
xiao,0,0,0.4967563000100199
da,0,0,0.5417748000181746
da,0,0,0.3520250000001397
xiao,0,30,0.5146162000019103
da,0,30,0.5604129999992438
xiao,0,10,0.47392150000086986
da,0,10,0.5567619000212289
da,0,30,0.5118835000030231
xiao,0,40,0.668448599986732
xiao,0,30,0.6388254000048619
da,0,0,0.4062872000213247
da,0,0,0.5352846000168938
xiao,0,20,0.5187300000106916
da,0,10,0.7194410000229254
da,0,30,0.4642623999970965
da,0,20,0.4201030000112951
xiao,0,40,0.5507015000039246
da,0,20,0.4906266999896616
xiao,0,10,0.4870938000094611
xiao,0,0,0.3278235999750905
da,0,10,0.43074050001450814
da,0,0,0.3378927999874577
xiao,0,0,0.48793999999179505
xiao,0,30,0.5118499999807682
xiao,0,20,0.5518712000048254
da,0,10,0.4916263000050094
da,0,40,0.6171080000058282
xiao,0,0,0.4501766999892425
da,0,30,0.6193482000089716
da,0,40,0.5846284000144806
da,2,10,0.195087500003865
da,2,10,0.35121550000621937
xiao,2,0,0.6091128000116441
xiao,2,20,0.6423330999969039
da,2,0,0.6127370000176597
xiao,2,10,0.5210693999833893
xiao,2,10,0.5346215000026859
da,2,40,0.8005229999835137
xiao,2,20,0.7365848000044934
xiao,2,10,0.48370330000761896
da,2,40,0.66771300000255
da,2,20,0.5070723000098951
da,2,30,0.38224259999697097
da,2,40,0.5605275999987498
xiao,2,20,0.5704342999961227
xiao,2,40,0.9302777000120841
da,2,30,0.7153976999979932
da,2,10,0.5042006000003312
xiao,2,0,0.49458769999910146
xiao,2,30,0.6805909000104293
da,2,30,0.5489042999979574
xiao,2,10,0.44986779999453574
xiao,2,10,0.4426748999976553
xiao,2,10,0.7351262000156567
da,2,0,0.8849063999950886
xiao,2,0,0.557557199994335
da,2,20,0.48577519998070784
da,2,20,0.35959619999630377
da,2,20,0.49355780001496896
xiao,2,30,0.6066325000138022
da,2,20,0.4631588000047486
xiao,2,10,0.4706067999941297
da,2,0,0.44218569999793544
da,2,0,0.4193655000126455
xiao,2,40,0.43919370000367053
da,2,30,0.46779090000200085
xiao,2,20,0.5720989000110421
da,2,20,0.5465369999874383
da,2,40,0.6251998000079766
xiao,2,40,0.8386085000238381
xiao,2,30,0.782181100017624
xiao,2,30,0.5493219000054523
da,2,40,0.5831892999995034
xiao,2,30,0.656451000017114
da,2,40,0.5629294000100344
da,2,0,0.5381700999860186
da,2,40,0.5388367999985348
da,2,0,0.44608470000093803
da,2,0,0.4982009000086691
da,2,30,0.5454931000131182
da,0,10,0.4887315999949351
da,0,0,0.3894667999993544
da,0,30,0.5047258000122383
xiao,0,10,0.5710251999844331
da,0,20,0.4806390999874566
xiao,0,10,0.4896661000093445
da,0,10,0.4534288999857381
da,0,40,0.6552961000124924
da,0,20,0.5338690999778919
xiao,0,30,0.5212137999769766
xiao,0,20,0.4589286000118591
da,0,40,0.6174205999996047
da,0,0,0.505745400005253
da,0,20,0.5371490999823436
da,0,0,0.3603024999902118
xiao,0,40,0.433810699993046
da,0,0,0.47563920001266524
xiao,0,0,0.5622978000028525
da,0,30,0.5916205999965314
da,0,0,0.5463889999955427
da,0,10,0.4807977000018582
da,0,0,0.48117610000190325
xiao,0,10,0.4885773000132758
xiao,0,20,0.5817022999981418
xiao,0,10,0.5010432999988552
da,0,30,0.7155642999859992
xiao,0,20,0.47219899998162873
xiao,0,20,0.4442650999990292
da,0,40,0.6123838000057731
xiao,0,20,0.44670460000634193
xiao,0,10,0.4982745999877807
da,0,40,0.6658019000024069
xiao,0,30,0.43195319999358617
da,0,30,0.6143520000041462
da,0,40,0.6869257000216749
xiao,0,40,0.5735237999761011
xiao,0,30,0.524840400001267
xiao,0,30,0.4545934999769088
xiao,0,20,0.6015629000030458
da,0,40,1.0295542999811005
xiao,0,20,0.5018675999890547
xiao,0,0,0.47658879999653436
da,0,40,0.5786564000009093
da,0,10,0.6624562999932095
xiao,0,30,0.5952857999945991
da,0,40,0.6559734000184108
xiao,0,0,0.4774491999996826
xiao,0,30,0.41466619999846444
xiao,0,10,0.41046689997892827
xiao,0,0,0.45583130000159144
